Rank	Latitude	Longitude
394	13.03547	77.68232
395	13.03554	77.68232
396	13.03559	77.68232
397	13.03566	77.68232
398	13.03572	77.68232
399	13.03579	77.68232
400	13.03587	77.68232
401	13.03594	77.68232
402	13.03601	77.68234
403	13.03606	77.68234
404	13.03612	77.68235
405	13.03621	77.68236
406	13.03628	77.68237
407	13.03635	77.68237
408	13.03641	77.68237
409	13.03648	77.68237
410	13.03653	77.68237
411	13.03659	77.68237
412	13.03665	77.68237
413	13.03670	77.68239
414	13.03674	77.68246
415	13.03677	77.68254
416	13.03680	77.68259
417	13.03684	77.68266
418	13.03689	77.68271
419	13.03695	77.68277
420	13.03700	77.68283
421	13.03706	77.68288
422	13.03711	77.68294
423	13.03718	77.68298
424	13.03724	77.68303
425	13.03730	77.68306
426	13.03737	77.68310
427	13.03744	77.68314
428	13.03752	77.68319
429	13.03757	77.68323
430	13.03763	77.68327
431	13.03768	77.68330
432	13.03775	77.68333
433	13.03782	77.68337
434	13.03788	77.68339
435	13.03793	77.68340
436	13.03799	77.68342
437	13.03806	77.68344
438	13.03813	77.68346
439	13.03820	77.68348
440	13.03827	77.68349
441	13.03832	77.68351
442	13.03839	77.68352
443	13.03844	77.68353
444	13.03850	77.68355
445	13.03856	77.68357
446	13.03864	77.68359
447	13.03871	77.68361
448	13.03876	77.68363
449	13.03882	77.68364
450	13.03888	77.68366
451	13.03893	77.68368
452	13.03901	77.68370
453	13.03907	77.68371
454	13.03914	77.68372
455	13.03921	77.68374
456	13.03927	77.68375
457	13.03932	77.68377
458	13.03937	77.68379
459	13.03943	77.68380
460	13.03950	77.68381
461	13.03957	77.68382
462	13.03964	77.68383
463	13.03972	77.68384
464	13.03980	77.68384
465	13.03987	77.68385
466	13.03993	77.68386
467	13.04001	77.68386
468	13.04008	77.68386
469	13.04015	77.68387
470	13.04021	77.68387
471	13.04029	77.68388
472	13.04036	77.68389
473	13.04044	77.68389
474	13.04051	77.68389
475	13.04059	77.68389
476	13.04067	77.68389
477	13.04075	77.68389
478	13.04082	77.68389
479	13.04087	77.68390
480	13.04093	77.68391
481	13.04100	77.68392
482	13.04107	77.68393
483	13.04112	77.68395
484	13.04118	77.68396
485	13.04125	77.68398
486	13.04131	77.68399
487	13.04137	77.68400
488	13.04144	77.68401
489	13.04149	77.68403
490	13.04156	77.68404
491	13.04163	77.68406
492	13.04168	77.68407
493	13.04176	77.68409
494	13.04182	77.68411
495	13.04187	77.68412
496	13.04193	77.68413
497	13.04199	77.68414
498	13.04205	77.68414
499	13.04210	77.68415
500	13.04216	77.68415
501	13.04222	77.68417
502	13.04228	77.68418
503	13.04235	77.68419
504	13.04240	77.68420
505	13.04246	77.68422
506	13.04253	77.68423
507	13.04258	77.68424
508	13.04263	77.68425
509	13.04271	77.68426
510	13.04277	77.68426
511	13.04284	77.68427
512	13.04292	77.68428
513	13.04299	77.68429
514	13.04305	77.68430
515	13.04312	77.68431
516	13.04318	77.68431
517	13.04324	77.68433
518	13.04330	77.68434
519	13.04337	77.68434
520	13.04344	77.68435
521	13.04349	77.68436
522	13.04356	77.68436
523	13.04363	77.68436
524	13.04368	77.68436
525	13.04375	77.68436
526	13.04381	77.68437
527	13.04388	77.68438
528	13.04394	77.68438
529	13.04400	77.68438
