Rank	Latitude	Longitude
511	13.01256	77.72224
512	13.01255	77.72219
513	13.01253	77.72213
514	13.01251	77.72208
515	13.01249	77.72203
516	13.01247	77.72197
517	13.01244	77.72192
518	13.01242	77.72187
519	13.01240	77.72182
520	13.01236	77.72176
521	13.01233	77.72169
522	13.01231	77.72164
523	13.01230	77.72158
524	13.01228	77.72152
525	13.01226	77.72146
526	13.01224	77.72140
527	13.01221	77.72134
528	13.01218	77.72128
529	13.01216	77.72123
530	13.01212	77.72117
531	13.01210	77.72111
532	13.01209	77.72106
533	13.01206	77.72100
534	13.01204	77.72094
535	13.01202	77.72088
536	13.01199	77.72083
537	13.01197	77.72077
538	13.01196	77.72071
539	13.01189	77.72069
540	13.01184	77.72068
541	13.01178	77.72067
542	13.01171	77.72066
543	13.01164	77.72064
544	13.01157	77.72062
545	13.01152	77.72060
546	13.01147	77.72058
547	13.01140	77.72056
548	13.01135	77.72055
549	13.01129	77.72053
550	13.01123	77.72051
551	13.01117	77.72049
552	13.01111	77.72047
553	13.01104	77.72044
554	13.01098	77.72042
555	13.01092	77.72040
556	13.01086	77.72037
557	13.01080	77.72032
558	13.01075	77.72029
559	13.01069	77.72025
560	13.01063	77.72021
561	13.01058	77.72018
562	13.01052	77.72014
563	13.01046	77.72009
564	13.01040	77.72008
565	13.01034	77.72006
566	13.01029	77.72004
567	13.01024	77.72003
568	13.01018	77.72002
569	13.01012	77.71999
570	13.01007	77.71993
571	13.01008	77.71987
572	13.01008	77.71981
573	13.01008	77.71976
574	13.01009	77.71970
575	13.01009	77.71964
576	13.01009	77.71958
577	13.01008	77.71952
578	13.01008	77.71945
579	13.01008	77.71939
580	13.01007	77.71934
581	13.01007	77.71928
582	13.01006	77.71923
583	13.01000	77.71923
584	13.00994	77.71923
585	13.00988	77.71924
586	13.00983	77.71924
587	13.00977	77.71925
588	13.00972	77.71926
589	13.00967	77.71927
590	13.00960	77.71928
591	13.00955	77.71929
592	13.00949	77.71929
593	13.00943	77.71928
594	13.00937	77.71927
595	13.00931	77.71926
596	13.00926	77.71926
597	13.00920	77.71925
598	13.00914	77.71923
599	13.00908	77.71921
600	13.00902	77.71921
601	13.00896	77.71921
602	13.00890	77.71921
603	13.00883	77.71920
604	13.00877	77.71920
605	13.00871	77.71919
606	13.00864	77.71918
607	13.00858	77.71917
608	13.00852	77.71916
609	13.00846	77.71915
610	13.00841	77.71913
611	13.00834	77.71912
612	13.00828	77.71911
613	13.00822	77.71909
614	13.00817	77.71907
615	13.00812	77.71906
616	13.00806	77.71905
617	13.00800	77.71905
618	13.00794	77.71905
619	13.00787	77.71903
620	13.00782	77.71903
621	13.00777	77.71903
622	13.00770	77.71902
623	13.00763	77.71902
624	13.00756	77.71902
625	13.00750	77.71901
626	13.00743	77.71900
627	13.00738	77.71898
628	13.00732	77.71898
629	13.00726	77.71897
630	13.00720	77.71897
