Rank	Latitude	Longitude
546	13.00954	77.69782
547	13.00956	77.69776
548	13.00950	77.69772
549	13.00945	77.69767
550	13.00939	77.69762
551	13.00934	77.69757
552	13.00928	77.69753
553	13.00929	77.69747
554	13.00932	77.69741
555	13.00935	77.69735
556	13.00938	77.69729
557	13.00941	77.69722
558	13.00944	77.69716
559	13.00947	77.69711
560	13.00950	77.69706
561	13.00953	77.69700
562	13.00956	77.69694
563	13.00959	77.69689
564	13.00958	77.69684
565	13.00953	77.69679
566	13.00947	77.69675
567	13.00941	77.69672
568	13.00935	77.69668
569	13.00929	77.69664
570	13.00923	77.69660
571	13.00918	77.69656
572	13.00912	77.69652
573	13.00907	77.69649
574	13.00901	77.69644
575	13.00896	77.69640
576	13.00890	77.69635
577	13.00885	77.69630
578	13.00879	77.69626
579	13.00873	77.69621
580	13.00868	77.69616
581	13.00862	77.69611
582	13.00857	77.69606
583	13.00852	77.69600
584	13.00849	77.69594
585	13.00847	77.69589
586	13.00844	77.69583
587	13.00843	77.69577
588	13.00842	77.69572
589	13.00840	77.69566
590	13.00840	77.69561
591	13.00839	77.69555
592	13.00839	77.69549
593	13.00838	77.69543
594	13.00837	77.69538
595	13.00837	77.69533
596	13.00837	77.69528
597	13.00837	77.69522
598	13.00837	77.69515
599	13.00837	77.69509
600	13.00837	77.69503
601	13.00838	77.69497
602	13.00838	77.69492
603	13.00840	77.69486
604	13.00841	77.69480
605	13.00841	77.69473
606	13.00841	77.69467
607	13.00841	77.69461
608	13.00842	77.69456
609	13.00842	77.69451
610	13.00842	77.69444
611	13.00842	77.69438
612	13.00841	77.69433
613	13.00840	77.69427
614	13.00840	77.69421
615	13.00840	77.69415
616	13.00840	77.69410
617	13.00840	77.69405
618	13.00840	77.69399
619	13.00841	77.69393
620	13.00841	77.69388
621	13.00841	77.69382
622	13.00841	77.69376
623	13.00841	77.69370
624	13.00841	77.69364
625	13.00841	77.69358
626	13.00841	77.69353
627	13.00841	77.69346
628	13.00840	77.69340
629	13.00839	77.69335
630	13.00838	77.69329
631	13.00837	77.69323
632	13.00837	77.69318
633	13.00836	77.69312
634	13.00835	77.69306
635	13.00834	77.69301
636	13.00833	77.69295
637	13.00832	77.69290
638	13.00831	77.69284
639	13.00830	77.69279
640	13.00829	77.69273
641	13.00829	77.69267
642	13.00827	77.69261
643	13.00827	77.69256
644	13.00826	77.69250
645	13.00825	77.69245
646	13.00825	77.69239
647	13.00825	77.69234
648	13.00824	77.69227
649	13.00824	77.69221
650	13.00823	77.69216
651	13.00823	77.69210
652	13.00822	77.69205
653	13.00821	77.69199
654	13.00819	77.69193
655	13.00818	77.69187
656	13.00816	77.69181
657	13.00814	77.69175
658	13.00813	77.69169
659	13.00811	77.69164
660	13.00809	77.69158
661	13.00808	77.69153
662	13.00807	77.69148
663	13.00806	77.69142
664	13.00805	77.69136
665	13.00804	77.69131
666	13.00803	77.69126
667	13.00801	77.69120
668	13.00799	77.69114
669	13.00798	77.69108
670	13.00796	77.69103
671	13.00795	77.69098
672	13.00793	77.69092
673	13.00791	77.69087
674	13.00789	77.69081
675	13.00788	77.69075
676	13.00787	77.69070
677	13.00785	77.69065
678	13.00785	77.69059
679	13.00784	77.69054
680	13.00783	77.69048
681	13.00782	77.69041
682	13.00781	77.69036
683	13.00779	77.69030
684	13.00778	77.69024
685	13.00776	77.69019
686	13.00775	77.69014
687	13.00774	77.69008
688	13.00772	77.69002
689	13.00771	77.68995
690	13.00769	77.68990
691	13.00768	77.68985
692	13.00765	77.68979
693	13.00763	77.68973
694	13.00761	77.68967
695	13.00758	77.68960
696	13.00757	77.68954
697	13.00754	77.68949
698	13.00751	77.68943
699	13.00748	77.68938
700	13.00745	77.68931
701	13.00743	77.68926
702	13.00740	77.68920
703	13.00738	77.68915
704	13.00735	77.68908
705	13.00732	77.68903
706	13.00729	77.68898
707	13.00726	77.68892
708	13.00722	77.68886
709	13.00720	77.68881
710	13.00718	77.68876
711	13.00716	77.68871
712	13.00713	77.68865
713	13.00711	77.68859
714	13.00709	77.68854
715	13.00706	77.68848
716	13.00703	77.68842
717	13.00701	77.68837
718	13.00698	77.68831
719	13.00696	77.68826
720	13.00692	77.68820
721	13.00689	77.68815
722	13.00686	77.68809
723	13.00683	77.68803
724	13.00681	77.68798
725	13.00677	77.68793
726	13.00674	77.68787
727	13.00670	77.68782
728	13.00667	77.68776
729	13.00665	77.68771
730	13.00662	77.68765
731	13.00658	77.68760
732	13.00655	77.68753
733	13.00652	77.68747
734	13.00649	77.68742
735	13.00647	77.68736
736	13.00644	77.68730
737	13.00642	77.68725
738	13.00639	77.68718
739	13.00637	77.68713
740	13.00636	77.68708
741	13.00633	77.68702
742	13.00630	77.68697
743	13.00627	77.68692
744	13.00625	77.68687
745	13.00622	77.68681
746	13.00619	77.68676
747	13.00617	77.68671
748	13.00613	77.68665
749	13.00609	77.68659
750	13.00604	77.68653
751	13.00601	77.68648
752	13.00597	77.68642
753	13.00595	77.68637
754	13.00591	77.68631
755	13.00588	77.68625
756	13.00585	77.68619
757	13.00583	77.68614
758	13.00580	77.68607
759	13.00576	77.68602
