Rank	Latitude	Longitude
2140	13.04877	77.64801
2141	13.04879	77.64796
2142	13.04882	77.64790
2143	13.04887	77.64781
2144	13.04890	77.64775
2145	13.04892	77.64769
2146	13.04893	77.64763
2147	13.04894	77.64758
2148	13.04896	77.64753
2149	13.04898	77.64746
2150	13.04900	77.64740
2151	13.04902	77.64734
2152	13.04904	77.64727
2153	13.04906	77.64720
2154	13.04908	77.64715
2155	13.04913	77.64707
2156	13.04915	77.64701
2157	13.04919	77.64695
2158	13.04924	77.64690
2159	13.04930	77.64685
2160	13.04938	77.64679
2161	13.04943	77.64675
2162	13.04951	77.64671
2163	13.04956	77.64668
2164	13.04963	77.64666
2165	13.04970	77.64664
2166	13.04977	77.64663
2167	13.04983	77.64661
2168	13.04988	77.64660
2169	13.04995	77.64658
2170	13.05000	77.64655
2171	13.05007	77.64655
2172	13.05014	77.64655
2173	13.05019	77.64656
2174	13.05025	77.64656
2175	13.05032	77.64656
2176	13.05038	77.64656
2177	13.05045	77.64655
2178	13.05052	77.64657
2179	13.05059	77.64662
2180	13.05066	77.64667
2181	13.05071	77.64672
2182	13.05077	77.64675
2183	13.05083	77.64678
2184	13.05089	77.64681
2185	13.05096	77.64684
2186	13.05102	77.64687
2187	13.05108	77.64689
2188	13.05116	77.64694
2189	13.05123	77.64697
2190	13.05129	77.64701
2191	13.05135	77.64703
2192	13.05141	77.64705
2193	13.05148	77.64706
2194	13.05157	77.64709
2195	13.05164	77.64711
2196	13.05171	77.64712
2197	13.05177	77.64713
2198	13.05182	77.64714
2199	13.05188	77.64715
2200	13.05196	77.64715
2201	13.05203	77.64714
2202	13.05209	77.64714
2203	13.05216	77.64714
2204	13.05223	77.64715
2205	13.05229	77.64715
2206	13.05236	77.64715
2207	13.05242	77.64715
2208	13.05248	77.64713
2209	13.05253	77.64713
2210	13.05261	77.64711
2211	13.05267	77.64710
2212	13.05272	77.64709
2213	13.05279	77.64707
2214	13.05285	77.64705
2215	13.05291	77.64703
2216	13.05298	77.64702
2217	13.05305	77.64700
2218	13.05311	77.64698
2219	13.05317	77.64697
2220	13.05323	77.64695
2221	13.05331	77.64692
2222	13.05338	77.64690
2223	13.05345	77.64688
2224	13.05351	77.64687
2225	13.05358	77.64686
2226	13.05364	77.64684
2227	13.05370	77.64682
2228	13.05376	77.64681
2229	13.05381	77.64679
2230	13.05386	77.64677
2231	13.05394	77.64674
2232	13.05400	77.64672
2233	13.05406	77.64670
2234	13.05412	77.64668
2235	13.05418	77.64666
2236	13.05425	77.64664
2237	13.05430	77.64662
2238	13.05437	77.64659
2239	13.05443	77.64656
2240	13.05448	77.64653
2241	13.05454	77.64651
2242	13.05460	77.64648
2243	13.05467	77.64646
2244	13.05473	77.64642
2245	13.05480	77.64639
2246	13.05486	77.64638
2247	13.05493	77.64636
2248	13.05499	77.64631
2249	13.05504	77.64628
2250	13.05510	77.64626
2251	13.05516	77.64626
2252	13.05522	77.64628
2253	13.05528	77.64629
2254	13.05534	77.64630
2255	13.05542	77.64633
2256	13.05550	77.64637
2257	13.05556	77.64642
2258	13.05562	77.64646
2259	13.05567	77.64650
2260	13.05573	77.64655
2261	13.05579	77.64660
2262	13.05585	77.64667
2263	13.05592	77.64674
2264	13.05598	77.64678
2265	13.05604	77.64683
2266	13.05610	77.64686
2267	13.05616	77.64689
2268	13.05621	77.64693
2269	13.05626	77.64696
2270	13.05634	77.64702
2271	13.05639	77.64705
2272	13.05645	77.64709
2273	13.05651	77.64713
2274	13.05658	77.64717
2275	13.05665	77.64722
2276	13.05671	77.64726
2277	13.05676	77.64731
2278	13.05682	77.64737
2279	13.05687	77.64741
2280	13.05695	77.64747
2281	13.05701	77.64750
2282	13.05707	77.64752
2283	13.05713	77.64753
2284	13.05718	77.64754
2285	13.05723	77.64755
2286	13.05728	77.64758
2287	13.05735	77.64760
2288	13.05742	77.64762
2289	13.05747	77.64765
2290	13.05754	77.64767
2291	13.05760	77.64770
2292	13.05768	77.64774
2293	13.05774	77.64776
2294	13.05781	77.64778
2295	13.05788	77.64782
2296	13.05794	77.64784
2297	13.05800	77.64786
2298	13.05809	77.64787
2299	13.05815	77.64787
2300	13.05822	77.64789
2301	13.05829	77.64791
2302	13.05836	77.64793
2303	13.05843	77.64794
2304	13.05848	77.64796
2305	13.05855	77.64798
2306	13.05857	77.64804
2307	13.05860	77.64811
2308	13.05862	77.64819
2309	13.05863	77.64824
2310	13.05863	77.64830
2311	13.05868	77.64834
2312	13.05875	77.64835
2313	13.05880	77.64835
2314	13.05886	77.64836
2315	13.05892	77.64836
2316	13.05897	77.64837
2317	13.05903	77.64838
2318	13.05909	77.64838
2319	13.05915	77.64838
2320	13.05922	77.64838
2321	13.05931	77.64838
2322	13.05940	77.64838
2323	13.05947	77.64839
2324	13.05954	77.64840
2325	13.05960	77.64841
2326	13.05967	77.64842
2327	13.05974	77.64842
2328	13.05980	77.64843
2329	13.05985	77.64844
2330	13.05991	77.64845
2331	13.05999	77.64848
2332	13.05996	77.64854
2333	13.05996	77.64860
2334	13.05994	77.64866
2335	13.05993	77.64872
2336	13.05992	77.64879
2337	13.05991	77.64886
2338	13.05991	77.64892
2339	13.05990	77.64899
2340	13.05990	77.64906
2341	13.05990	77.64912
2342	13.05990	77.64917
2343	13.05991	77.64923
2344	13.05991	77.64931
2345	13.05991	77.64938
2346	13.05990	77.64944
2347	13.05989	77.64952
2348	13.05988	77.64959
2349	13.05987	77.64965
2350	13.05986	77.64971
2351	13.05985	77.64978
2352	13.05984	77.64985
2353	13.05984	77.64990
2354	13.05983	77.64996
2355	13.05981	77.65004
2356	13.05981	77.65010
2357	13.05980	77.65015
2358	13.05979	77.65021
2359	13.05979	77.65027
2360	13.05978	77.65033
2361	13.05978	77.65039
2362	13.05978	77.65046
2363	13.05979	77.65053
2364	13.05979	77.65059
2365	13.05979	77.65066
2366	13.05979	77.65072
2367	13.05979	77.65079
2368	13.05979	77.65088
2369	13.05980	77.65094
2370	13.05982	77.65100
2371	13.05984	77.65107
2372	13.05986	77.65113
2373	13.05991	77.65118
2374	13.05999	77.65119
2375	13.06005	77.65120
2376	13.06012	77.65120
2377	13.06019	77.65120
2378	13.06026	77.65120
2379	13.06034	77.65120
